question,label
is the head gasket part of the motor?,1
is nail polish and nail lacquer the same?,1
"What clause in the U.S. Constitution may not be changed , altered or amended ?",0
What are the various ways in which one can measure IT User Satisfaction Level ?,0
is it impossible for a girl to be colorblind?,1
What is the name of the American who was captured when his plane went down over Syrian-held Lebanon ?,0
Where was Pythagoras born ?,0
is the philippines part of the visa waiver program?,1
Where are some great educational resources for parents and teachers ?,0
What is the recipe or formula for Coca-Cola ?,0
does a picc line go into the heart?,1
What is the biblical meaning of ` stones ' ?,0
Who 's The King of Swing ?,0
What is a pyrotechnic display ?,0
What 's the name of the temple that is located near the capital city of Laos ?,0
do supreme court justices have to be approved by congress?,1
How long is the Coney Island boardwalk ?,0
Who made the most appearances in the center square on Hollywood Squares ?,0
What Caribbean island is northeast of Trinidad ?,0
Name the Ranger who was always after Yogi Bear .,0
are us treasury notes a capital market instrument?,1
does the mail run on memorial day weekend?,1
How many people in Tucson ?,0
can you pitch and dh at the same time?,1
What measures did Clinton take to avoid the draft ?,0
What commodity 's shortage was the largest single factor in keeping North American cars off the roads during World War II ?,0
How much stronger is the new vitreous carbon material invented by the Tokyo Institute of Technology compared with the material made from cellulose ?,0
Who claimed to be the world 's most perfectly-developed man ?,0
is isle of man money legal tender in uk?,1
Who took the toys donated for the Doodyville Orphans ' Fund and kept them for himself ?,0
is a high price to cash flow ratio good?,1
What is pandoro ?,0
"What is Black Hills , South Dakota most famous for ?",0
What ocean is the largest in the world ?,0
Who were the four famous founders of United Artists ?,0
"What Las Vegas hotel burned in November , 1980 , with the loss of 84 lives ?",0
did the raiders move to las vegas yet?,1
is a pro soccer field bigger than a football field?,1
is mount st helens still an active volcano?,1
does stefan find out that katherine is in elena's body?,1
What is commonly considered the fifth sense ?,0
What is the largest office block in the world ?,0
What Morris West novel deals with Russian bishop who becomes Pope ?,0
What is the frequency of VHF ?,0
is newcastle upon tyne the same as newcastle?,1
What state is the Filenes store located in ?,0
is la vie en rose a love song?,1
Where is Tornado Alley ?,0
From what cause does tuberculosis stem ?,0
What 's the difference between TFT and dual-scan display ?,0
What are the residents of the island of Lesbos called ?,0
is sweet italian sausage the same as mild?,1
Who was the author of the famous fairy tale `` Snow White and Seven Dwarfs '' ?,0
Who invented the process to make condensed milk ?,0
is there a new robin hood movie coming out?,1
can someone be kicked out of the supreme court?,1
What is the English meaning of caliente ?,0
is monaco a country in its own right?,1
How hot should the oven be when baking Peachy Oat Muffins ?,0
does the right side of the heart carry oxygenated blood?,1
has the usa won a fifa world cup?,1
can you drink alcohol in salt lake city?,1
What king boycotted Prince Charles 's wedding ?,0
do cate and ryan get married in life unexpected?,1
is the f-35 a fifth generation fighter?,1
is great britain still part of the european union?,1
can the articles of the constitution be amended?,1
did cate blanchett won an oscar for blue jasmine?,1
What painter popularized soup cans and Brillo soap pad boxes ?,0
Where is Tufts University ?,0
What 1920s cowboy star rode Tony the Wonder Horse ?,0
What country would you visit to ski in the Dolomites ?,0
does the silver line go to logan airport?,1
is the renaissance the same as the elizabethan era?,1
What U.S. state borders Illinois to the north ?,0
is london st pancras international the same as kings cross?,1
What day was Pearl Harbor attacked in 1942 ?,0
Who was chosen to be the first black chairman of the military Joint Chiefs of Staff ?,0
What does BMW stand for ?,0
can a franchise be considered a small business?,1
What is the address of the famous Mexican star `` Thalia '' ?,0
What is tumbled marble ?,0
What British female pop singing star of the 1960s and early 1970s was a child actress in the 1940s and '50s ?,0
Who was the last woman executed in England ?,0
Who replies `` I know '' to Princess Leia 's confession `` I love you '' in The Empire Strikes Back ?,0
is a money service business a financial institution?,1
can a seating supreme court justice be removed?,1
What film opens with an assassin tumbling from the Seattle Space Needle ?,0
Who wrote The Red Badge of Courage ?,0
was there a president in the articles of confederation?,1
does bed bath beyond own buy buy baby?,1
What sport is Chris Jogis a top player of ?,0
do they have lights on center court at wimbledon?,1
The film `` Jaws '' was made in what year ?,0
What ice creams contain seaweed ?,0
What is a synonym for aspartame ?,0
What creature scares people in the film `` Jaws '' ?,0
What 's an infant seal called ?,0
Where is Basque country located ?,0
What year did Rossetti paint `` Beata Beatrix '' ?,0
do callie and arizona get a divorce season 11?,1
is cindy lou who jenny from gossip girl?,1
is michael b jordan related to basketball michael jordan?,1
does the whistleblower act apply to private companies?,1
What president 's ghost is said to haunt the White House ?,0
does university of florida have a soccer team?,1
What does a phobophobe fear ?,0
Which continent has the most roses ?,0
is international studies the same as international relations?,1
What three colors are on the French flag ?,0
can you get a £100 pound note?,1
is it illegal to not wear a seatbelt in new york?,1
was cheryl blossom in the original archie comics?,1
can a us citizen have a royal title?,1
Where is Natick ?,0
can pie charts be used for numerical data?,1
How did names come about ?,0
is the spanish royal family related to the british royal family?,1
What are the Nordic nations ?,0
Why are there 12 people on a jury in criminal cases ?,0
Where can I find the history of the Taiwanese language ?,0
is there going to be a season 7 of once upon a tome?,1
is there a lift at sutton train station?,1
is ccr in the rock and roll hall of fame?,1
is the city council part of the legislative branch?,1
can you buy cadbury creme eggs all year?,1
What United States city produces the most oil ?,0
What is the name of the brilliant British economist behind its creation ?,0
is there going to be a flash season 4?,1
is little red riding hood a disney character?,1
Who are the two sons of Ozzie and Harriet Nelson ?,0
What is the weight of a teaspoon of matter in a black hole ?,0
What are Halloween 's colors ?,0
is black and yellow song about the steelers?,1
What penalty space lies between Baltic Avenue and Reading Railroad on a Monopoly board ?,0
What is a fear of thunder ?,0
Who was the first Taiwanese President ?,0
"What mystery writer penned `` ...the glory that was Greece , and the grandeur that was Rome '' ?",0
are spark plugs and ignition coils the same?,1
has the capitals been to the stanley cup?,1
the boat that rocked is it a true story?,1
How many words are there in the Spanish language ?,0
How do they raise the cranes when building high-rise buildings ?,0
did dustin hoffman won an award for rainman?,1
is black swan movie based on a book?,1
who framed roger rabbit is it a disney movie?,1
will the rams and chargers share a stadium?,1
will there be a 6th season of friday night lights?,1
is the thick ascending limb permeable to water?,1
is post office and royal mail the same?,1
is manchester the third biggest city in england?,1
did you have to pay for rations in ww2?,1
What mustachioed comedian portrayed Frankie in North to Alaska ?,0
"Where can one find information on religion and health , the brain and nutrition ?",0
Where have the most dinosaur remains been found ?,0
What did the Seven Dwarfs do for a living ?,0
Who bestowed great power upon Captain Britain ?,0
inflation means specific prices are rising and relative prices are falling?,1
was lucy and ricky married in real life?,1
are they going to make more maze runner movies?,1
What is a Cartesian Diver ?,0
has tom hanks ever won an academy award?,1
Why is Thanksgiving on a Thursday ?,0
What is the design of the ship Titanic ?,0
"What was the name of the first Watergate special prosecutor , later fired by Nixon ?",0
