question,label
does pete's dragon have a happy ending?,1
is red lobster and olive garden owned by the same company?,1
is alex cross trial part of the series?,1
can you be a hypochondriac about mental illness?,1
is the riddler and the joker the same character?,1
does hit the floor have a new cast?,1
the olfactory epithelium lies in a mucous membrane covering the inferior nasal conchae?,1
is it illegal to not do jury duty?,1
is the optic nerve part of the central nervous system?,1
does maurice die in beauty and the beast?,1
can you kill lice with a hair dryer?,1
does harley davidson have a patent on their sound?,1
is there a new series of sherlock holmes?,1
has anyone won all 4 tennis majors in one year?,1
has croatia ever made it to world cup final?,1
does the barb on a stingray grow back?,1
were croatia ever in a world cup final?,1
has there been a james bond movie since skyfall?,1
is the swan and dolphin hotel owned by disney?,1
does neil degrasse tyson have a tv show?,1
does the mississippi flow into the gulf of mexico?,1
nilgiri himalyan and arabian are types of tahr?,1
the third amendment protects citizens from having to quarter troops without consent?,1
is hamilton nj the same as trenton nj?,1
does each person win a car on family feud?,1
is palma mallorca and palma majorca the same place?,1
is the gulf of california the same as the sea of cortez?,1
is there rice grown in the united states?,1
is there such a thing as figgy pudding?,1
is johnny mize in the hall of fame?,1
can a person have both female and male parts?,1
is the us virgin islands part of the usa?,1
why does italy have both a prime minister and president?,1
pir panjal is a part of trans himalaya?,1
do chad and romania have the same flag?,1
do you use your vocal cords to whisper?,1
is ethyl alcohol the same as rubbing alcohol?,1
is the blue ridge mountains part of the appalachians?,1
do supreme court rulings apply to all states?,1
can you define a median for an unordered categorical variable?,1
do double barrelled names have to be hyphenated?,1
are turkeys and peacocks in the same family?,1
has anyone ever survived a commercial plane crash?,1
do police cars automatically scan license plates uk?,1
are there background checks for guns in america?,1
is 5' utr present in mature mrna?,1
is co clare in the republic of ireland?,1
were the two oil crisis in the 1970s?,1
is royal blue the same as navy blue?,1
are garbanzo beans and chick peas the same?,1
are flounders born with eyes on both sides?,1
was the american president filmed in the white house?,1
does emma in once upon a time find love?,1
cells are the basic unit of life and in all organisms?,1
does pete's dragon die in the movie?,1
can i sue my insurance company for bad faith?,1
is palestine a member state of the un?,1
is there a new star trek series on tv?,1
was charlie st cloud based on a true story?,1
is there going to be a race 4?,1
can i carry a handgun in my car in alabama?,1
is there a clip at the end of inifinity war?,1
is there a book 7 of the mortal instruments?,1
is the virgin island part of the us?,1
is there a taco bell in mexico city?,1
is puget sound part of the pacific ocean?,1
has california ever been hit by a hurricane?,1
can you crossbreed a wolf with a dog?,1
will there be a fourth series of the tunnel?,1
can a dfa have more than one final state?,1
is new zealand money the same as american money?,1
is the ring finger vein connected to the heart?,1
is mexico a part of the united states?,1
is 2 for 1 same as half price?,1
did han solo and princess leia get married?,1
is my brothers wife my husbands sister in law?,1
is super smash brothers ultimate a new game?,1
is 44 special the same as 44 mag?,1
is sidbi is a non banking financial institution?,1
is love and other drugs a true story?,1
is a defibrillator used to restart the heart?,1
will there be a series 4 of the leftovers?,1
can we sit in train with rac ticket?,1
are nautical miles the same as air miles?,1
is there extra time in scottish cup semi final?,1
can pie charts be used for numerical data?,1
are the twin towers taller than empire state building?,1
does elmer's glue have horse in it?,1
is it impossible for a girl to be colorblind?,1
was tonight the last show of lethal weapon?,1
are chipmunks and squirrels in the same family?,1
did american pharoah race after he won the triple crown?,1
are orca whales and killer whales the same thing?,1
has there ever been martial law in the united states?,1
does the british royal family have a yacht?,1
can anything move faster than speed of light?,1
can i travel to samoa with a criminal record?,1
can they close the roof at wembley stadium?,1
is 1 pound the same as 1 dollar?,1
is china the third largest country in population?,1
did robin marry matthew at the end of career of evil?,1
is a star is born with lady gaga a remake?,1
are keebler grasshoppers the same as thin mints?,1
is it legal to fight in ice hockey?,1
is non current assets the same as fixed assets?,1
is there a lunar eclipse in july 2018?,1
are the current members of pentatonix the original members?,1
is freedom of speech a right in canada?,1
he federal reserve board controls the amount of money available in the economy?,1
does peyton have a miscarriage on one tree hill?,1
is tandoori masala the same as garam masala?,1
does a run in gin rummy have to be the same suit?,1
is there a sequel to the last airbender?,1
is walmart and sam's club the same?,1
is wythenshawe the biggest council estate in europe?,1
does injustice 2 take place in the alternate universe?,1
have the yankees and mets played in the world series?,1
is state center iowa the center of the state?,1
is voltage the same in a series circuit?,1
is the movie the way back a true story?,1
will there be a season two of punisher?,1
is there a season 8 of blue bloods?,1
did jughead and betty date in the comics?,1
