question,label
does edwards boyfriend die in grey's anatomy?,1
When did the Scholastic Magazine of Notre dame begin publishing?,0
is pine valley golf club open to the public?,1
What binds an atom together?,0
is trans am and firebird the same car?,1
what are metaphors used for?,0
were the himalayas formed at a convergent boundary?,1
is polygamy legal in any state in the united states?,1
what are they like in tropical grassland in plant?,0
is cinderella man based on a true story?,1
is the tale of peter rabbit a fable?,1
What period is a minor division in the geologic timescale?,0
is there a vein that runs from the ring finger to the heart?,1
How many student news papers are found at Notre Dame?,0
Where is the headquarters of the Congregation of the Holy Cross?,0
is emotional quotient the same as emotional intelligence?,1
is speed the same as velocity or acceleration?,1
is a social security card a primary form of identification?,1
does canada have a one thousand dollar bill?,1
Which prize did Frederick Buechner create?,0
How many of the richest families had a decrease in total wealth between 2007 and 2009?,0
what was bernie madoff selling?,0
Which option was nearly impossible for financial institutions to reorganize under?,0
does a pawn become a queen in chess?,1
you play xbox 360 games on xbox one?,1
is an itinerary the same as a boarding pass?,1
did the usa soccer team qualify for the world cup?,1
What was the port known as prior to the Swedish occupation of St. Barts?,0
is you and i by lady gaga a cover?,1
The national bird of Australia is?,0
what role do ombudsman play in the swedish government ?,0
does ford still have a stake in mazda?,1
What atrocity motivated a self-serving USSR to object to the provision of machination drafted into the Convention?,0
What term is visual anthropology sometimes used interchangeably with?,0
is west virginia a stand your ground state?,1
is peter forsberg in the hall of fame?,1
is serbia part of the european economic area?,1
what cars have smart key systems?,0
can i use paraffin in an oil lamp?,1
can a woman produce twins of different fathers?,1
is ccr in the rock and roll hall of fame?,1
are all of the members of fleetwood mac still alive?,1
What was a branch of Mesrop Mashtots?,0
can you play multiplayer on god of war?,1
does bed bath beyond own buy buy baby?,1
is the republic of ireland part of the united kingdom?,1
What is another name for the Confederacy's executive mansion?,0
is infamous festival of blood a full game?,1
What types of art does the Bronx Museum of the Arts focus on?,0
What do the stamps give the purchaser a license to do?,0
is the colour purple based on a true story?,1
did any of the band survived the titanic?,1
The chemical element with the atomic number 20 is?,0
What North Ocean was broad in the Jurassic Period?,0
In 1976 whose power in Watch Tower Society was diminished?,0
is the fallen movie going to have a sequel?,1
can tobramycin and dexamethasone ophthalmic suspension be used for pink eye?,1
did anyone die in the battle of fort sumter?,1
is st peter basilica part of the vatican?,1
is the sinner on netflix based on a book?,1
"In terms of the amount of presidents Notre Dame has had, where is John Jenkins on the list?",0
can you really die from drinking too much water?,1
does everyone in the south have an accent?,1
did uncle ben say with great power comes great responsibility?,1
What was Gerald Ford's role as minority leader under Johnson administration?,0
can i use a red rca cable for video?,1
"What notable project was funded by Richmond's ""admissions tax""?",0
is a magistrate the same as a justice of the peace?,1
do you get paid for fmla in ca?,1
What was Zartonki Sherchan interested in openly discussing?,0
what is dave batista doing now?,0
How does the determination between Patois and Creole French usually determined?,0
are chemical reactions limited by the availability of reactants?,1
What ice age signaled the end of the normal climate in the Ordovician period?,0
is new zealand on the other side of the world?,1
is it legal to smoke in bars in florida?,1
when was sechs Kleine Klavierstucke by arnold schoenberg written?,0
What is the oldest engineering school of the Americas?,0
was the great chicago fire started by a cow?,1
When is the busiest time for tourism in St. Barts?,0
was the wizard of oz ever on broadway?,1
In what year did Caucasus develop his Indo-Eurpoean family tree?,0
The prosecutorial efforts of the ICTR focused on genocidal acts that took place during which time period?,0
did the japanese attack australia in world war ii?,1
Who led the militia that defended Richmond?,0
Where is 1520 Sedgwick?,0
is there a difference between carmel and carmel by the sea?,1
can the order of a reaction be negative?,1
is it possible to have twins with different skin colors?,1
About how many Montanans  died in the war?,0
is there a train station in copenhagen airport?,1
How did Colquhoun praise the French police?,0
is the movie hocus pocus based on a book?,1
do i watch the clone wars movie first?,1
can the base angle of an isosceles triangle be obtuse?,1
can you be tried for the same crime twice?,1
is the tomb raider movie based on the game?,1
Who commanded the UK's Eighth Army?,0
What is the practice of killing or trapping any animal called?,0
did sydney used to be the capital of australia?,1
is a floating charge holder a secured creditor?,1
Where is the earliest known use of 'gorg'?,0
is carbon fixation the same as calvin cycle?,1
When did Punjab's weather pattern become unpredictable?,0
can you wear jeans to a smart casual restaurant?,1
is the us post office a private company?,1
Tajikistan is thrid in the world for what type of confiscations?,0
How much of Pakistan's small-scale manufacturing is in Punjab?,0
has belgium ever won the world cup final?,1
is president higher than prime minister in singapore?,1
